location,latitude,longitude,elevation
"beacon, NY, US",41.504879000000003,-73.969682199999994,46.00000
"east islip, NY, US",40.732042900000003,-73.185670299999998,10.00000
"college city, CA, US",36.125346899999997,-90.939286699999997,84.00000
"tobyhanna, PA, US",41.177031599999999,-75.417962299999999,585.00000
"pittsboro, IN, US",35.720150599999997,-79.177170599999997,122.00000
"greenwood lake, NY, US",41.222593199999999,-74.294317800000002,208.00000
"middlesboro, KY, US",36.608415500000000,-83.716582399999993,364.00000
"gaylesville, AL, US",34.268425999999998,-85.556905700000002,185.00000
"sandersville, GA, US",32.983281200000000,-82.811603099999999,142.00000
"aiea, HI, US",21.385987000000000,-157.923890278124986,
"winooski, VT, US",44.495035999999999,-73.183021999999994,80.00000
"charleston/mt. pleasant, SC, US",32.795731699999997,-79.840639699999997,3.00000
", NC, US",29.989946600000000,-95.348561700000005,36.00000
"fremont, IA, US",40.734594299999998,-95.592478200000002,280.00000
"lempster, NH, US",43.238700000000001,-72.211074999999994,436.00000
"henderson, NE, US",40.779733000000000,-97.812271999999993,526.00000
"wood river, NE, US",40.775450300000003,-98.772655400000005,620.00000
"fortescue, NJ, US",40.052220499999997,-95.318311699999995,262.00000
"tremont, MS, US",40.628422200000003,-76.387176800000006,246.00000
"egan, SD, US",43.999138000000002,-96.648937000000004,465.00000
"jamul, CA, US",32.716998799999999,-116.876134699999994,316.00000
"brooklyn, MI, US",42.105874000000000,-84.248281899999995,307.00000
"athens, TN, US",34.745418999999998,-86.974795456039701,207.00000
"nason, IL, US",38.176160899999999,-88.967568900000003,133.00000
"exeter, RI, US",41.577479300000000,-71.537688099999997,92.00000
"barryton, MI, US",43.752524999999999,-85.146979000000002,299.00000
"rockville, IN, US",39.762540399999999,-87.229180900000003,217.00000
"sentinel, AZ, US",35.157831500000000,-99.175357300000002,497.00000
"salt lake, UT, US",40.663229700000002,-111.910312399999995,1299.00000
"syracuse/weedsport, NY, US",43.039470000000001,-76.587320300000002,127.00000
"abingdon, MD, US",39.462330500000000,-76.279123600000005,50.00000
"shokan, NY, US",41.973425800000001,-74.212090099999998,214.00000
"lithonia, GA, US",33.712330500000000,-84.105193900000003,291.00000
"hamlet, IN, US",34.884877500000002,-79.694222199999999,93.00000
"gleneden beach, OR, US",44.881222399999999,-124.034281199999995,22.00000
"conway, NC, US",42.509808499999998,-72.699534900000003,244.00000
"rocky mount, MO, US",35.942383300000003,-77.795694900000001,36.00000
"mountain ranch, CA, US",38.235224000000002,-120.506806880094004,752.00000
"amory, MS, US",33.984276800000004,-88.488099000000005,76.00000
"homer glen, IL, US",41.600031799999996,-87.938111199999994,231.00000
"dierks, AR, US",34.119278500000000,-94.016581599999995,134.00000
"brier hill, PA, US",39.980353200000003,-79.828100300000003,369.00000
"teaneck, NJ, US",40.897599200000002,-74.015972700000006,37.00000
"forbes afb, KS, US",41.123038700000002,-95.950534099999999,330.00000
"gardner, NY, US",40.709065000000002,-73.924187000000003,7.00000
"coal hill, AR, US",35.437307300000001,-93.672969699999996,165.00000
"edgewater, MD, US",38.934677299999997,-76.553202099999993,7.00000
"fredricktown, PA, US",40.002851600000000,-79.993385200000006,288.00000
"rosebud, MO, US",43.232782000000000,-100.853477999999996,818.00000
"harrodsburg, KY, US",37.762298000000001,-84.843285199999997,264.00000
"clayton, DE, US",38.576058000000003,-75.116549899999995,4.00000
"starr, SC, US",34.377050900000000,-82.695689099999996,232.00000
"piedmont, AL, US",33.924545400000000,-85.611350099999996,219.00000
"west roxbury, MA, US",42.279264900000001,-71.149497199999999,71.00000
"rittman, OH, US",40.972364399999996,-81.781174500000006,326.00000
"ship's bottom, NJ, US",40.021133700000000,-74.205549099999999,29.00000
"ester, AK, US",64.847222200000004,-148.014444400000002,
"kennebec, ME, US",44.418461600000001,-69.825065899999998,88.00000
"forestburg, TX, US",33.533163899999998,-97.556693499999994,356.00000
"wrightwood, CA, US",34.358353500000000,-117.627599839034005,1836.00000
"bellflower, MO, US",39.006708099999997,-91.355156399999998,231.00000
"locust grove, VA, US",36.200093600000002,-95.167740100000003,201.00000
"cameron, LA, US",30.853245399999999,-96.976930400000001,129.00000
"covelo, CA, US",39.802415500000002,-123.247792530103993,427.00000
"new gretna, NJ, US",39.592340399999998,-74.450982999999994,5.00000
"patterson, NY, US",41.513725999999998,-73.606232300000002,139.00000
"sea isle city, NJ, US",39.154840399999998,-74.689779099999996,2.00000
"bonfield, IL, US",41.146698600000001,-88.057827599999996,191.00000
"dewitt, IA, US",41.824101499999998,-90.547578845538695,216.00000
"hartwell, GA, US",34.352882500000000,-82.932086999999996,247.00000
"seeley lake, MT, US",47.179326699999997,-113.484647800000005,1223.00000
"ft. shawnee, OH, US",40.686716900000000,-84.137725900000007,267.00000
"interstate 10, LA, US",33.701925299999999,-115.452095999999997,368.00000
"bruce, MS, US",45.456908700000000,-91.273210599999999,337.00000
"reedsville, WI, US",44.153607100000002,-87.956760099999997,253.00000
"fayetville, TN, US",35.323743100000002,-86.649670099999994,237.00000
"tacna/yuma, AZ, US",32.700149000000003,-113.961874006353000,97.00000
"downieville, CA, US",39.560443900000003,-120.828217699999996,982.00000
"ripley, WV, US",42.267001999999998,-79.710601999999994,236.00000
"blackstone, MA, US",42.017875799999999,-71.541173799999996,77.00000
"sutherland, IA, US",42.974143499999997,-95.497505799999999,432.00000
"emerson, NJ, US",40.976208999999997,-74.026250500000003,28.00000
"hubbard, OR, US",45.183138800000002,-122.808628499999998,56.00000
"cobleskill, NY, US",42.677852999999999,-74.485417200000001,289.00000
"tabiona, UT, US",40.354671900000000,-110.713493900000003,1989.00000
"thomasville, NC, US",35.883178600000001,-80.081817000000001,255.00000
"ponte vedra, FL, US",30.227464500000000,-81.380082400000006,5.00000
"preston, MO, US",43.670242299999998,-92.083215699999997,292.00000
"glennville, GA, US",31.936591700000001,-81.928450100000006,57.00000
"varysburg, NY, US",42.763393600000001,-78.309738199999998,354.00000
"magnolia, AR, US",35.289512700000003,-91.363581199999999,69.00000
"walker valley, NY, US",41.633704700000003,-74.377932000000001,229.00000
"raynham, MA, US",41.948711799999998,-71.073100800000006,29.00000
"bluefield, WV, US",37.269839500000003,-81.222319499999998,799.00000
"grove land, CA, US",39.400657899999999,-77.393040700000000,49.00000
"deckers, CO, US",39.254180400000003,-105.226929799999994,1985.00000
"winchester, CA, US",39.185218399999997,-78.165240400000002,231.00000
"lousville, KY, US",38.233405449999999,-85.752869298118796,142.00000
"savanna, NY, US",40.927193199999998,-73.027796800000004,49.00000
"agua dulce, CA, US",34.496381700000001,-118.325634800000003,773.00000
"lake skinner, CA, US",33.589236200000002,-117.059680988587004,449.00000
"woodsville, NH, US",44.152285800000001,-72.037313200000000,132.00000
"altamonte springs, FL, US",28.664905500000000,-81.376268613720995,29.00000
"forest home, CA, US",42.453683800000000,-76.467994899999994,282.00000
"templeton, MA, US",42.555644000000001,-72.067578999999995,348.00000
"higgens lake, MI, US",50.073966149999997,-125.510198376082002,
"west ocean city, MD, US",38.331503499999997,-75.106851100000000,5.00000
"jeffersonville, GA, US",38.277022700000003,-85.737160399999993,135.00000
"markham, VA, US",36.879305000000002,-79.241687400000004,151.00000
"tazewell, VA, US",37.123604100000001,-81.568412899999998,754.00000
"wills point, TX, US",32.709295500000003,-96.008301799999998,169.00000
"headland, AL, US",31.351284000000000,-85.342155899999995,116.00000
"big cedar, OK, US",34.645936499999998,-94.648835700000006,269.00000
"wilton, CT, US",41.195373900000000,-73.437898799999999,85.00000
"ocean springs, MS, US",30.411290399999999,-88.827916500000001,10.00000
"glenelg, MD, US",39.264438200000001,-76.989913400000006,185.00000
"monterey, NY, US",40.785706349999998,-73.949337603879499,13.00000
"ft. lee, VA, US",40.850933300000001,-73.970138199999994,95.00000
"sage, CA, US",33.581693399999999,-116.932246199999994,730.00000
"dushore, PA, US",41.524242000000001,-76.400774400000003,495.00000
"pharr, TX, US",26.194796199999999,-98.183621599999995,39.00000
"elwood, NY, US",40.845376100000003,-73.335117900000000,60.00000
"phoenix/tucson, AZ, US",32.170631399999998,-110.876795700000002,811.00000
"holton, MI, US",43.413348599999999,-86.079504299999996,225.00000
"santaquin, UT, US",39.975510100000001,-111.785210599999999,1515.00000
"north logan, UT, US",41.769374700000000,-111.804665400000005,1426.00000
"chesapeake bay, MD, US",38.516788599999998,-76.383004600000007,0.00000
"diamond, MO, US",41.288642799999998,-88.251728700000001,170.00000
"eastport, ME, US",44.906469000000001,-66.990509000000003,27.00000
"youngstown, PA, US",41.103578599999999,-80.652016099999997,269.00000
"marthasville, MO, US",38.628383800000002,-91.057644999999994,153.00000
"poland, OH, US",41.024225999999999,-80.614795000000001,321.00000
"chattahoochee, FL, US",30.704495099999999,-84.843153299999997,75.00000
"blackwood, NJ, US",39.802336300000000,-75.064060200000000,26.00000
"frankenmuth, MI, US",43.331786999999998,-83.738054000000005,190.00000
"greenville, NH, US",38.003466899999999,-79.155863299999993,501.00000
"westminster, SC, US",39.575263900000003,-76.995927699999996,224.00000
"rosendale, NY, US",41.843981800000002,-74.082086500000003,33.00000
"dallas-frisco, TX, US",33.152287500000000,-96.846025800000007,187.00000
"new hope, KY, US",45.038020099999997,-93.386618499999997,281.00000
"conroe/houston, TX, US",30.242982999999999,-95.385243000000003,47.00000
"walker, MN, US",47.101709000000000,-94.585025999999999,400.00000
"pawling, NY, US",41.562038100000002,-73.602627100000007,139.00000
"auburndale, FL, US",28.107986449999999,-81.803762404268795,42.00000
"columbus, WI, US",43.339261600000000,-89.015772299999995,256.00000
"marion, MA, US",41.700104300000000,-70.762812900000000,3.00000
"batsto, NJ, US",39.641786300000000,-74.647665300000000,9.00000
"randallstown, MD, US",39.369098649999998,-76.795959642359406,170.00000
"haleakala, HI, US",20.881805199999999,-156.413463600000000,
"thompson, GA, US",41.863693599999998,-75.514348499999997,512.00000
"hope, AR, US",33.667061599999997,-93.591566499999999,112.00000
"dumas, TX, US",35.865594899999998,-101.973235299999999,1116.00000
"south jordan, UT, US",40.562170399999999,-111.929658000000003,1348.00000
"canal fulton, OH, US",40.889778399999997,-81.597622999999999,297.00000
"surfside, FL, US",25.878428499999998,-80.125600700000007,9.00000
"centerville, IA, US",40.734180400000000,-92.874087599999996,307.00000
"cartecay, GA, US",34.626476599999997,-84.383533999999997,501.00000
"saint petersburg, FL, US",27.770379599999998,-82.669508500000006,21.00000
"lewisville, NC, US",33.046233000000001,-96.994174000000001,162.00000
"dewey beach, DE, US",38.692737399999999,-75.074804400000005,2.00000
"cumberland, KY, US",36.978147499999999,-82.988495499999999,461.00000
"cumberland, TN, US",39.652850899999997,-78.762471399999995,197.00000
"lakin, WV, US",37.940575099999997,-101.254892100000006,919.00000
"sylvan beach, NY, US",43.196666999999998,-75.730475999999996,113.00000
"enfield, ME, US",45.248944899999998,-68.568357800000001,50.00000
"orlando/oviedo, FL, US",28.701717800000001,-81.209878300000000,7.00000
"ferndale, CA, US",40.576241000000003,-124.263943999999995,13.00000
"worley, ID, US",47.400736000000002,-116.917124599999994,805.00000
"san francisco bay area, CA, US",37.788496899999998,-122.355847299999994,0.00000
"island grove, FL, US",29.453582500000000,-82.106482499999998,30.00000
"flower branch, GA, US",33.405771000000001,-82.668689999999998,147.00000
"beatty, NV, US",36.908422399999999,-116.759275000000002,1009.00000
"trementina, NM, US",35.469768299999998,-104.527762699999997,1526.00000
"marion, MI, US",44.102514999999997,-85.146984000000003,341.00000
"wheeling, WY, US",42.125089500000001,-87.929280672997606,200.00000
"york, NY, US",42.871132400000000,-77.885552000000004,241.00000
"claflin, KS, US",38.525010999999999,-98.533684100000002,555.00000
"marked tree, AR, US",35.532859400000000,-90.420657800000001,67.00000
"clatskanie, OR, US",46.103687899999997,-123.204816800000003,13.00000
"salem, AL, US",32.596802799999999,-85.238552700000000,215.00000
"gambrills, MD, US",39.067053999999999,-76.665244900000005,57.00000
"incline village, NV, US",39.250099900000002,-119.952005700000001,1949.00000
"britton, MI, US",41.986711399999997,-83.831051299999999,213.00000
"millville, CA, US",39.402059299999998,-75.039336800000001,8.00000
"woodburn, IN, US",41.125327100000000,-84.853296299999997,228.00000
"atglen, PA, US",39.949271199999998,-75.973560800000001,145.00000
"rockwell, NC, US",35.551250799999998,-80.406448499999996,232.00000
"north syracuse, NY, US",43.134790000000002,-76.129924000000003,126.00000
"millinocket, ME, US",45.657727999999999,-68.709868999999998,116.00000
"tahlequah, OK, US",35.915370000000003,-94.969955999999996,250.00000
"strawberry, AZ, US",35.977881500000002,-91.310071474030394,101.00000
"wapello, IA, US",41.013759700000001,-92.414021700000006,192.00000
"oahu, HI, US",21.483495550000001,-158.036403892979990,
"stanford, KY, US",37.531190100000003,-84.661887600000000,288.00000
"manomet, MA, US",41.918715400000004,-70.566142900000003,16.00000
"hamilton, TX, US",39.399506700000003,-84.561342800000006,182.00000
"oliverea, NY, US",42.065368599999999,-74.460151999999994,462.00000
"oaklawn - hickory hills, IL, US",42.879978749999999,-89.020582712536196,260.00000
"williamsburg, PA, US",42.393143400000000,-72.730091700000003,185.00000
"clymer, PA, US",40.668121300000003,-79.011698499999994,463.00000
"castleton, NY, US",40.613159699999997,-74.122364700000006,65.00000
"grand isle, LA, US",44.706736999999997,-73.304261800000006,48.00000
"mount morris, NY, US",40.804172100000002,-73.943614100000005,12.00000
"big timber, MT, US",45.834901000000002,-109.955310999999995,1249.00000
"multnomah village, OR, US",45.468160200000000,-122.712691399999997,146.00000
"millican, OR, US",30.468537699999999,-96.202459300000001,94.00000
"greenville, MI, US",37.127274000000000,-90.450113700000003,133.00000
"monmouth, OR, US",42.076960000000000,-90.879864699999999,229.00000
"greenville, RI, US",41.871210300000001,-71.552006899999995,89.00000
"edgerton, WI, US",42.833473800000000,-89.069490000000002,261.00000
"pine bush, NY, US",42.700345599999999,-73.866659600000006,95.00000
"stonefort, IL, US",37.614216499999998,-88.708113299999994,123.00000
"yellville, AR, US",36.226181500000003,-92.684887599999996,188.00000
"amesbury, MA, US",42.857953600000002,-70.930092099999996,14.00000
"arcadia, KS, US",27.215882600000000,-81.858416399999996,20.00000
"bedminster, PA, US",40.419345849999999,-75.192088535007301,135.00000
"cumberland, ME, US",43.850643200000000,-70.400149799999994,98.00000
"grovetown, GA, US",33.450415700000001,-82.198176399999994,151.00000
"weston, FL, US",26.103632000000001,-80.403101981736995,7.00000
